1,97.7747506582,1.76339477505,0.138888289481,0.0323994207495,0.289515385801,0.00105147066613
2,97.8250411682,1.68789599409,0.146246567037,0.0327482426435,0.3070961032,0.000971924787801
3,97.5625921271,1.927670155,0.161136514505,0.0340783622618,0.313362184999,0.00116065615262
4,97.5183183093,1.99139286022,0.162633885462,0.0354709584588,0.291097516291,0.00108647025478	
5,97.2170757788,2.24072468137,0.186062196154,0.0356289311784,0.319193888024,0.00131452443887
6,97.2828361662,2.18938068694,0.170323302678,0.0386493516273,0.317723149899,0.00108734266598
7,97.2866416707,2.18411351992,0.169020937331,0.0419156698249,0.317114319388,0.0011938828557
8,97.1220408614,2.32729034363,0.17793698182,0.0473223277412,0.324277845023,0.00113164040527
9,97.0627085409,2.37792999815,0.188227025102,0.0418618899797,0.328060707404,0.00121183844982
10,97.1035224981,2.35073904029,0.187173452625,0.0410345548803,0.316547639112,0.000982814952595
11,97.1861412955,2.25304502679,0.205914729177,0.0401508981024,0.313343122471,0.00140492799258
12,97.2938096429,2.13628512957,0.201614205032,0.0394136312703,0.327908847274,0.000968543960814
